08/20-14:36:58.690508, 19720, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/20-16:16:58.750314, 10002369, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:16:59.380222, 10004121, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:16:59.990289, 10004666, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:00.500423, 10005165, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:01.010518, 10005458, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:01.220533, 10005628, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:01.230326, 10005634, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:01.460403, 10005722, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:02.480487, 10006354, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:02.550436, 10006383, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:03.500505, 10007009, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:03.610571, 10007088, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:03.760504, 10007182, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:04.780535, 10009074, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:04.930468, 10009137, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:05.400518, 10009504, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:06.590536, 10010319, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:06.661632, 10010377, ICMP, raw, 98, C2S, 10.255.255.5:0, 94.141.120.83:0, 1:449:9, allow
08/20-16:17:06.930497, 10010537, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:07.710538, 10011009, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:08.150607, 10011319, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:08.160616, 10011322, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:08.860611, 10012225, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/20-16:17:10.220652, 10014295, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:11.040814, 10014727, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:11.070626, 10014757, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:11.560727, 10015038, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:11.790732, 10015451, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:12.020736, 10015669, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:12.920727, 10016844, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:12.931157, 10016864, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:13.650809, 10018781, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:14.390835, 10019331, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:14.800970, 10019670, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:15.310860, 10020208, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:15.830981, 10020572, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:16.791232, 10021238, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:17.090938, 10021502, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:17.641109, 10021737, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:18.731039, 10023363, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:18.821064, 10023383, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:18.891118, 10023424, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:19.211252, 10023503, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:19.781065, 10023820, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:20.741239, 10024353, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:20.931282, 10024428, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:21.111245, 10024541, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:22.631311, 10028581, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:23.431416, 10029083, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:23.721333, 10029349, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:25.751290, 10031094, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:27.261274, 10033397, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:27.351334, 10033532, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:27.561327, 10033739, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:28.711399, 10035094, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:28.751414, 10035122, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:29.701564, 10036177, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:29.801738, 10036349, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:30.391427, 10036770, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:30.451612, 10036811, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:30.581655, 10036891, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:31.001485, 10037050, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:31.201460, 10038252, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:31.531507, 10038448, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:31.961567, 10038873, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:32.051743, 10038996, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:32.311541, 10039310, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:32.461566, 10039358, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:33.441667, 10040930, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:34.041702, 10041365, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:34.621668, 10043004, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:34.851949, 10043212, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:35.731832, 10043771, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:35.811764, 10043795, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:36.021712, 10043879, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:36.611854, 10045523, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:37.792022, 10047214, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:38.091752, 10047291, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:39.231842, 10047696, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:39.591929, 10047922, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:40.181917, 10048503, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:40.591869, 10050149, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:40.742056, 10050235, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:41.301838, 10051823, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:41.441825, 10052063, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:41.781941, 10052263, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:43.291905, 10056534, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:43.361878, 10057092, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:43.732007, 10058496, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:44.211984, 10060581, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:44.631955, 10062970, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:45.731978, 10066581, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:46.151975, 10069851, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:47.382234, 10073324, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:48.032119, 10076423, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:48.472166, 10078739, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:48.662158, 10079263, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:49.622116, 10084678, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:50.792313, 10088482, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:51.312284, 10089190, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:51.322392, 10089197, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:52.532205, 10090903, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:53.022366, 10091608, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:53.152352, 10091822, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:53.572309, 10092330, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:53.682360, 10092469, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:54.062471, 10092724, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:54.362514, 10093194, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:54.802663, 10093470, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:55.172580, 10095021, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:56.122496, 10095213, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:56.742554, 10095440, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:57.092517, 10095540, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:57.322809, 10095612, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:57.492612, 10095686, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:57.692571, 10095745, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:57.962559, 10095878, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:58.842676, 10096195, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:17:59.792687, 10096571, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:00.822568, 10098360, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:01.803087, 10098677, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:03.892740, 10101549, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:04.292812, 10102341, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:04.662842, 10102495, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:05.003023, 10102556, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:05.112906, 10102648, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:05.542998, 10102755, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:06.842840, 10103251, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:07.722953, 10103610, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:07.883141, 10103691, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:08.342915, 10104543, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:08.353047, 10104651, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:09.243243, 10105509, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:09.513169, 10105597, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:11.263200, 10107608, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:11.503152, 10107677, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:11.813159, 10107777, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:12.563341, 10108388, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:12.993328, 10108634, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:13.833252, 10109389, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:14.073263, 10110090, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:14.373240, 10110240, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:14.393365, 10110263, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:14.423210, 10110308, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:14.603160, 10110422, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:14.963492, 10110721, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:15.403238, 10111066, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:15.803270, 10111464, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:16.093384, 10111622, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:16.449969, 10111994, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:17.603459, 10112368, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:17.693456, 10112404, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:17.903298, 10112525, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:20.023470, 10114322, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:20.123403, 10114488, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:21.023472, 10114957, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:21.093576, 10114996, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:21.223452, 10115030, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:21.303554, 10115045, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:21.393737, 10115055, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:21.583507, 10115142, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:22.803555, 10117073, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:23.163573, 10117267, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:23.833525, 10117673, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:24.743528, 10118163, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:26.153789, 10118992, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:26.673757, 10119243, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:29.803767, 10120266, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:30.123813, 10120774, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:30.954037, 10121605, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:31.043986, 10121666, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:31.843965, 10121903, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:32.203915, 10122186, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:33.103996, 10122613, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:33.644137, 10122974, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:33.874000, 10123036, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:34.134023, 10123117, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:34.383990, 10123337, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:34.544131, 10123495, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:34.694046, 10123598, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:35.063970, 10124144, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:35.974147, 10124989, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:36.744214, 10125302, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:36.754027, 10125304, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:36.754027, 10125305, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:36.994326, 10125405, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:37.624171, 10125847, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:38.164162, 10126275, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:38.464278, 10126418, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:38.744419, 10126858, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:38.864167, 10127019, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:39.204145, 10127421, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:41.064202, 10130707, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:41.404257, 10131387, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:41.934291, 10132268, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:42.204339, 10132701, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:42.294335, 10132883, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:42.804403, 10133829, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:42.974408, 10134128, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:43.924347, 10135788, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:44.134389, 10135990, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:44.324380, 10136130, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:44.634446, 10136406, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:45.674415, 10137249, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:46.264450, 10137830, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:46.554501, 10138032, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:46.614496, 10138052, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:47.674460, 10138825, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:47.784449, 10138836, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:48.104553, 10139061, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:49.194850, 10140253, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:49.314777, 10140335, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:49.954844, 10141771, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
08/20-16:18:50.294547, 10142270, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.168.41.227:0, 1:399:9, allow
